Mean,Variance,Skewness,Kurtosis,Power_Delta,Power_Theta,Power_Alpha,Power_Beta,Theta_Alpha_Ratio,Spectral_Entropy,Rolling_Var,Delta_diff,Theta_diff,Alpha_diff,Beta_diff,Delta_Theta_ratio,Alpha_Beta_ratio,Rolling_Mean_Delta,Rolling_Mean_Theta,Label
1.295260195396016e-17,1.0,-0.2197342709859446,2.4594759357922724,0.597954319430973,0.15164261895172387,0.02956881701540117,0.08567047221976383,5.128290745686461,0.4613427299376208,0.10144958137921795,0.07984634955568959,-0.004869008069178837,-0.0393569637329604,-0.04232934705634307,3.943155165805778,0.3451419270530505,0.5620193105258885,0.15929146197133698,2
-2.4054832200211726e-17,1.0,0.2097284739511163,0.7730106581860707,0.528947831949335,0.19280917105811918,0.060762876638838094,0.11925541721863298,3.173088711968098,0.5196459286467491,0.045816522658190716,-0.06900648748163796,0.041166552106395304,0.031194059623436923,0.033584944998869146,2.7433606279509664,0.5095145238804334,0.5439002411790936,0.1710884770094106,2
-1.1102230246251566e-17,1.0,-0.22296071951613608,0.9017075898541047,0.4383916324162954,0.17750146194888672,0.029127703016222882,0.09582541158040207,6.093696030682499,0.4848845542741833,0.09716377345694775,-0.09055619953303962,-0.015307709109232459,-0.03163517362261521,-0.023430005638230902,2.46977775746307,0.30396320321129433,0.5263984093069901,0.17409299082661392,2
7.401486830834377e-18,1.0,0.13602710700133172,0.10571225016775232,0.4949934483861873,0.23801118483924263,0.034060595180408215,0.14991435262238875,6.987669942602793,0.5409348765195193,0.02566717024931092,0.05660181596989189,0.060509722890355916,0.004932892164185333,0.05408894104198668,2.0796979310975785,0.22719884644637467,0.5156790404116148,0.18329521276377503,2
-1.7578531223231644e-17,1.0,-0.018951557639782943,-0.02362522947102841,0.5034859664583136,0.21315392171563496,0.059640227711081725,0.13774004200208936,3.573935847669172,0.5361104024761748,0.01358317533506519,0.008492518072126254,-0.02485726312360767,0.02557963253067351,-0.012174310620299389,2.3620658739937634,0.43298806836510684,0.5127546397282209,0.19462367170272146,2
3.7007434154171884e-18,1.0,-0.1058971754829128,1.0101234929028795,0.5506504916895972,0.18746002308230159,0.04354115783500887,0.10789802976642501,4.305253400454571,0.5082835541905194,0.07133159748727191,0.04716452523128367,-0.02569389863333338,-0.016099069876072854,-0.02984201223566435,2.937413242686953,0.4035361386405867,0.5032938741799458,0.201787152528837,2
6.47630097698008e-18,1.0000000000000002,-0.12279161693628982,0.5683684301498859,0.4843145044085695,0.19454317975502528,0.0623049641510763,0.12131723621623948,3.122384548665469,0.5343965908142975,0.035958762290472686,-0.06633598728102774,0.007083156672723689,0.01876380631606743,0.013419206449814466,2.4894833914765786,0.5135663532069736,0.4943672086717926,0.2021339542682182,2
-1.0177044392397268e-17,0.9999999999999998,-0.004769775008148004,0.30896611686223574,0.5258988252061934,0.17188607566293015,0.054367582469560714,0.1370626236019449,3.1614963616011846,0.531349390096339,0.029979461334814685,0.041584320797623864,-0.02265710409209512,-0.007937381681515587,0.015745387385705426,3.0595600232182596,0.39665945668745073,0.5118686472297721,0.20101087701102696,2
-4.255854927729767e-17,1.0,-0.6915820763921657,4.002258338001591,0.5185988656467856,0.17991750063997677,0.07828029853520596,0.11059487014286505,2.2983458885657253,0.5215487376618564,0.0710985523768079,-0.007299959559407765,0.00803142497704662,0.023912716065645247,-0.026467753459079854,2.8824098900452717,0.7078048975435103,0.5165897306818918,0.18939214017117376,2
1.3877787807814457e-17,1.0000000000000002,-0.7692348570618108,4.304060251989603,0.5591769157396385,0.23040784773153128,0.032469077037673696,0.07612356386045827,7.096005576586668,0.4745794861587475,0.14295965402641173,0.04057805009285287,0.050490347091554505,-0.045811221497532265,-0.034471306282406786,2.4268899447437127,0.42652562315091647,0.5277279205381569,0.19284292537435302,2
